Random Generator,bet,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019,02-2020,04-2020,06-2020,08-2020,10-2020,12-2020
84,0.066035152,0.09523809523809523,0.0815450643776824,0.06866952789699571,0.06866952789699571,0.06060606060606061,0.07296137339055794,0.06060606060606061,0.06060606060606061,0.0611353711790393,0.07017543859649122,0.0735930735930736,0.0611353711790393,0.048672566371681415,0.048458149779735685,0.030837004405286344,0.026200873362445413,0.026200873362445413,0.02145922746781116
85,0.132298103,0.38497652582159625,0.38028169014084506,0.3684210526315789,0.33816425120772947,0.2946859903381642,0.27403846153846156,0.22169811320754718,0.205607476635514,0.21296296296296297,0.1834862385321101,0.24107142857142858,0.2767857142857143,0.28444444444444444,0.26576576576576577,0.228310502283105,0.2072072072072072,0.19730941704035873,0.16591928251121077
86,0.058760748,0.12547528517110265,0.13618677042801555,0.15079365079365079,0.14979757085020243,0.15637860082304528,0.1522633744855967,0.14644351464435146,0.12448132780082988,0.1134453781512605,0.125,0.10887096774193548,0.11740890688259109,0.10743801652892562,0.09465020576131687,0.09205020920502092,0.07883817427385892,0.0759493670886076,0.06694560669456066
87,0.219924653,0.48058252427184467,0.4784688995215311,0.5528846153846154,0.5283018867924528,0.5395348837209303,0.5694444444444444,0.5610859728506787,0.5412844036697247,0.5405405405405406,0.5590909090909091,0.5619469026548672,0.5536480686695279,0.502127659574468,0.4353448275862069,0.4248927038626609,0.43478260869565216,0.3939393939393939,0.42424242424242425
88,0.187052219,0.4087301587301587,0.43478260869565216,0.41732283464566927,0.40234375,0.38910505836575876,0.38188976377952755,0.35714285714285715,0.364,0.41832669322709165,0.38976377952755903,0.3828125,0.375,0.3228346456692913,0.284,0.26104417670682734,0.2248995983935743,0.18875502008032127,0.1606425702811245
89,0.10669832900000001,0.3780487804878049,0.348,0.3333333333333333,0.37398373983739835,0.3815261044176707,0.33858267716535434,0.31496062992125984,0.2868525896414343,0.292,0.276,0.26666666666666666,0.2637795275590551,0.24705882352941178,0.23715415019762845,0.1968503937007874,0.1867704280155642,0.18461538461538463,0.1969111969111969
90,0.157010128,0.43209876543209874,0.4041666666666667,0.38589211618257263,0.41975308641975306,0.43548387096774194,0.4878048780487805,0.5390946502057613,0.5267489711934157,0.4859437751004016,0.4314516129032258,0.424,0.38910505836575876,0.36964980544747084,0.2948207171314741,0.24897959183673468,0.19753086419753085,0.17813765182186234,0.16049382716049382
91,0.17477816300000001,0.34701492537313433,0.3622641509433962,0.376425855513308,0.37969924812030076,0.35984848484848486,0.311787072243346,0.2846441947565543,0.29213483146067415,0.3161764705882353,0.30111524163568776,0.31970260223048325,0.3283018867924528,0.3082706766917293,0.2835249042145594,0.2765151515151515,0.25572519083969464,0.21839080459770116,0.17110266159695817
92,0.108799437,0.23904382470119523,0.23045267489711935,0.24380165289256198,0.24152542372881355,0.23931623931623933,0.2803347280334728,0.3347457627118644,0.3333333333333333,0.31896551724137934,0.30735930735930733,0.27615062761506276,0.2711864406779661,0.2301255230125523,0.21008403361344538,0.18410041841004185,0.15833333333333333,0.14166666666666666,0.13025210084033614
93,0.082819003,0.24267782426778242,0.26666666666666666,0.2644628099173554,0.25311203319502074,0.26778242677824265,0.2288135593220339,0.23430962343096234,0.2184873949579832,0.2077922077922078,0.18502202643171806,0.18584070796460178,0.17543859649122806,0.1565217391304348,0.13973799126637554,0.12334801762114538,0.1,0.09012875536480687,0.09130434782608696
94,0.11945791800000001,0.3940677966101695,0.3771186440677966,0.3803418803418803,0.33755274261603374,0.345679012345679,0.3403361344537815,0.3601694915254237,0.3628691983122363,0.4092827004219409,0.4017094017094017,0.3723849372384937,0.34439834024896265,0.3153526970954357,0.2601626016260163,0.21774193548387097,0.1836734693877551,0.14979757085020243,0.10931174089068826
95,0.10646730800000001,0.27755102040816326,0.2821576763485477,0.2708333333333333,0.22764227642276422,0.23481781376518218,0.24193548387096775,0.2677165354330709,0.24015748031496062,0.26666666666666666,0.25296442687747034,0.26666666666666666,0.26717557251908397,0.2633587786259542,0.24621212121212122,0.25555555555555554,0.23507462686567165,0.22509225092250923,0.2302158273381295
96,0.192792363,0.3364485981308411,0.3440366972477064,0.3470319634703196,0.32272727272727275,0.29493087557603687,0.2916666666666667,0.323943661971831,0.3080568720379147,0.3157894736842105,0.330188679245283,0.36818181818181817,0.3963963963963964,0.3515981735159817,0.3108108108108108,0.26339285714285715,0.2072072072072072,0.17857142857142858,0.15246636771300448
97,0.09102560800000001,0.09689922480620156,0.10344827586206896,0.13513513513513514,0.15057915057915058,0.17509727626459143,0.20717131474103587,0.24701195219123506,0.2204724409448819,0.21031746031746032,0.224,0.23387096774193547,0.2231404958677686,0.189873417721519,0.16806722689075632,0.16597510373443983,0.15853658536585366,0.1762295081967213,0.16872427983539096
98,0.15944613900000001,0.37117903930131,0.3537117903930131,0.36199095022624433,0.3333333333333333,0.34080717488789236,0.28193832599118945,0.2675438596491228,0.28888888888888886,0.27876106194690264,0.3185840707964602,0.33624454148471616,0.38461538461538464,0.4050632911392405,0.39148936170212767,0.350210970464135,0.3220338983050847,0.3017241379310345,0.27350427350427353
99,0.132671886,0.37344398340248963,0.3677685950413223,0.3770491803278688,0.34439834024896265,0.32113821138211385,0.308,0.3346303501945525,0.35797665369649806,0.34375,0.36470588235294116,0.40625,0.40784313725490196,0.3684210526315789,0.3305785123966942,0.24793388429752067,0.2033195020746888,0.16872427983539096,0.1762295081967213
100,0.09102560800000001,0.33043478260869563,0.35319148936170214,0.3162393162393162,0.31223628691983124,0.2918454935622318,0.26991150442477874,0.2183406113537118,0.20614035087719298,0.19298245614035087,0.15486725663716813,0.17180616740088106,0.16299559471365638,0.13839285714285715,0.0990990990990991,0.09174311926605505,0.0593607305936073,0.04524886877828054,0.04128440366972477
